spatial_info_id,installation_location,road_name,longitude,latitude,district_code,district_name,parking_violation_note,weekday_start_time_am,weekday_start_time_pm,weekday_end_time_am,weekday_end_time_pm,saturday_start_time_am,saturday_start_time_pm,saturday_end_time_am,saturday_end_time_pm,holiday_start_time_am,holiday_start_time_pm,holiday_end_time_am,holiday_end_time_pm
284,큰고개역앞,신암남로,128.6321043,35.88434297,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
283,동구시장입구,화랑로25길,128.6402493,35.87393544,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
282,초례봉입구,이노밸리로,128.7206374,35.87779405,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
61,LEL어학원 앞,달구벌대로,128.6334875,35.85875154,6,수성구,허용시간 - 10분  1.5톤 이하 15분이내 허용 22:30까지 단속,7:00,13:00,12:00,23:00,9:00,-,21:00,-,9:00,-,21:00,-
62,SK리더스뷰 남편 입구,동대구로15길,128.6235959,35.83764877,6,수성구,허용시간 - 10분  청수로(골목안) 20:00까지 단속,7:00,13:00,12:00,22:00,-,-,-,-,-,-,-,-
63,SK리더스뷰 동편 전방,동대구로,128.6236786,35.83824788,6,수성구,허용시간 - 10분,7:00,13:00,12:00,22:00,-,-,-,-,-,-,-,-
64,SK리더스뷰 북편 전방,청수로,128.6232564,35.83976733,6,수성구,허용시간 - 10분,7:00,14:00,11:30,22:00,-,-,-,-,-,-,-,-
65,고산 신한은행 앞,달구벌대로,128.7084059,35.83953564,6,수성구,허용시간 - 10분  1.5톤 이하 15분이내 허용,7:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
66,남부상가,달구벌대로,128.6401921,35.85871937,6,수성구,허용시간 - 10분,7:00,13:00,12:00,23:00,9:00,-,21:00,-,9:00,-,21:00,-
67,농협 황금동지점 앞,청수로,128.6292669,35.83900944,6,수성구,허용시간 - 10분  1.5톤 이하 15분이내 허용,7:00,14:00,11:30,20:00,7:00,-,20:00,-,7:00,-,20:00,-
68,대우트럼프월드,동대구로,128.6235026,35.83649285,6,수성구,허용시간 - 20분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
69,동대구농협 앞,달구벌대로,128.6346699,35.85894023,6,수성구,허용시간 - 10분  1.5톤 이하 15분이내 허용,7:00,13:00,12:00,23:00,9:00,-,21:00,-,9:00,-,21:00,-
610,마크팰리스-1,달구벌대로,128.6273818,35.86063174,6,수성구,허용시간 - 10분,7:00,13:00,12:00,21:00,-,-,-,-,-,-,-,-
611,마크팰리스-2,달구벌대로,128.6278449,35.86061367,6,수성구,허용시간 - 10분,7:00,13:00,12:00,21:00,-,-,-,-,-,-,-,-
612,매트로팔레스 전방,동원로,128.6362957,35.87058279,6,수성구,허용시간 - 10분,7:00,13:00,12:00,20:00,-,-,-,-,-,-,-,-
613,목련시장 주변,용학로,128.6315318,35.82149415,6,수성구,허용시간 - 10분  시장앞(12:00 ~13:00)  2단지 용지초(09:00 ~17:30)  복선구간 허용시간 단속,7:00,-,21:00,-,-,-,-,-,-,-,-,-
614,관계삼거리,범안로,128.6501064,35.81912347,6,수성구,허용시간 - 10분,7:00,13:00,12:00,20:00,-,-,-,-,-,-,-,-
615,범어 삼성쉐르빌,청호로84길,128.6404358,35.8544084,6,수성구,허용시간 - 10분,8:00,13:00,13:00,19:00,-,-,-,-,-,-,-,-
616,범어네거리 우리은행 앞,달구벌대로,128.6243643,35.85934712,6,수성구,허용시간 - 10분,7:00,13:00,12:00,23:00,9:00,-,21:00,-,9:00,-,21:00,-
617,범어라온프라이빗,명덕로,128.6235497,35.85387867,6,수성구,허용시간 - 10분,7:00,13:00,12:00,21:00,-,-,-,-,-,-,-,-
618,범어성당 앞,동대구로55길,128.6231702,35.85469113,6,수성구,허용시간 - 10분,7:00,13:00,12:00,21:00,-,-,-,-,-,-,-,-
619,범어약국(수성구청역) 앞,달구벌대로,128.6363179,35.85868076,6,수성구,허용시간 - 10분  1.5톤 이하 15분이내 허용,7:00,13:00,12:00,23:00,9:00,-,21:00,-,9:00,-,21:00,-
620,브라운스톤(범어네거리),동대구로,128.6292967,35.86144224,6,수성구,허용시간 - 10분,7:00,13:00,12:00,21:00,-,-,-,-,-,-,-,-
621,사월역 3번 출구,달구벌대로,128.7157048,35.83680021,6,수성구,허용시간 - 10분  1.5톤 이하 15분이내 허용,7:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
622,사월역 파인누리(푸르지오),달구벌대로659길,128.717765,35.83749263,6,수성구,허용시간 - 10분,8:00,14:00,12:00,19:00,-,-,-,-,-,-,-,-
623,삼성라이온즈파크 앞,달구벌대로,128.6820688,35.84196486,6,수성구,허용시간 - 10분,7:00,13:00,12:00,22:00,-,-,-,-,-,-,-,-
624,삼성라이온즈파크 건너,달구벌대로,128.6811291,35.84255193,6,수성구,허용시간 - 10분,7:00,13:00,12:00,22:00,-,-,-,-,-,-,-,-
625,삼환나우빌 북편 입구,달구벌대로471길,128.6200291,35.8631573,6,수성구,허용시간 - 10분,7:00,13:00,12:00,20:00,-,-,-,-,-,-,-,-
626,성동초교 정문 옆,청수로45길,128.633025,35.84152943,6,수성구,허용시간 - 15분,7:30,13:00,12:00,20:00,-,-,-,-,-,-,-,-
627,성삼병원 앞,달구벌대로,128.7059696,35.84046013,6,수성구,허용시간 - 10분  1.5톤 이하 15분이내 허용,7:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
628,대구교육청 부근,수성로76길,128.6139965,35.85737846,6,수성구,허용시간 - 30분,7:30,14:00,12:00,21:00,-,-,-,-,-,-,-,-
629,수성2차 e편한세상 북편1,달구벌대로526길,128.6485243,35.85623348,6,수성구,허용시간 - 10분,8:00,13:00,13:00,21:00,-,-,-,-,9:00,-,18:00,-
630,수성2차 e편한세상 북편2,달구벌대로526안길,128.648845,35.85660835,6,수성구,허용시간 - 10분  놀이터(평일등하교시간만 단속) 07:00~09:00/16:00~18:00,8:00,13:00,13:00,21:00,-,-,-,-,9:00,-,18:00,-
631,수성구청역 LG전자 앞,범어로,128.6356863,35.8589665,6,수성구,허용시간 - 10분,7:00,13:00,12:00,23:00,9:00,-,21:00,-,9:00,-,21:00,-
632,수성시장 주변,명덕로,128.615506,35.85438882,6,수성구,허용시간 - 10분,9:00,13:00,13:00,18:00,-,-,-,-,-,-,-,-
633,수성하이츠 앞,수성로,128.6141561,35.86133684,6,수성구,허용시간 - 20분  수성로쪽 점심시간14:00까지,7:00,13:00,12:00,20:00,-,-,-,-,-,-,-,-
634,신매광장,신매로19길,128.7067383,35.83940437,6,수성구,허용시간 - 10분,9:00,13:00,13:00,21:00,9:00,-,21:00,-,9:00,-,21:00,-
635,신매시장 앞,신매로,128.7089307,35.83794748,6,수성구,허용시간 - 20분  1.5톤이하 15분이내허용(시장건너)  즉시단속구간 지정 2019  복선1분단속시행신매초등학교,8:00,-,21:00,-,8:00,-,21:00,-,8:00,-,21:00,-
636,안심약국 주변,달구벌대로,128.637275,35.85872296,6,수성구,허용시간 - 10분  1.5톤 이하 15분이내 허용,7:00,13:00,12:00,23:00,9:00,-,21:00,-,9:00,-,21:00,-
637,자금성,동대구로25길,128.6239922,35.84179664,6,수성구,허용시간 - 20분  골목안 20:00까지 단속,7:00,13:00,12:00,22:00,-,-,-,-,-,-,-,-
638,지산프라자 정민약국 앞,지범로,128.6390135,35.82157823,6,수성구,허용시간 - 10분,7:00,13:00,12:00,20:00,-,-,-,-,-,-,-,-
639,청구네거리 청운신협 건너,들안로,128.6182298,35.86715018,6,수성구,허용시간 - 10분  1.5톤 이하 15분이내 허용  청운신협~sk주유소,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
640,킹덤오피스텔 앞,동대구로,128.6271315,35.86519151,6,수성구,허용시간 - 10분,7:00,13:00,12:00,22:00,-,-,-,-,-,-,-,-
641,하여가,청수로,128.6201698,35.84024132,6,수성구,허용시간 - 20분  골목안 20:00까지 단속,7:00,14:00,11:30,21:00,-,-,-,-,-,-,-,-
642,한우황금시대,청수로25길,128.6224773,35.84006352,6,수성구,허용시간 - 20분  골목안 20:00까지 단속,7:00,14:00,11:30,21:00,-,-,-,-,-,-,-,-
643,화성쌍용타운 앞(수성4가동),수성로,128.614287,35.86239435,6,수성구,허용시간 - 10분  1.4톤 이하 15분이내 허용  코오롱아인슈타인유치원,7:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
644,화성파크드림 2단지,들안로64길,128.6191014,35.85872582,6,수성구,허용시간 - 20분,8:00,13:00,13:00,21:00,-,-,-,-,-,-,-,-
645,수성동3가 화성파크드림 1단지 남편,들안로60길,128.6192565,35.85707576,6,수성구,허용시간 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
646,성원넥서스  코오롱아울렛 앞,화랑로,128.6328298,35.87005823,6,수성구,허용시간 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
647,법원맞은편 서울보증보험 앞,동대구로,128.626582,35.86253828,6,수성구,허용시간 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
648,동성초등학교 수성문구센터 앞,수성로,128.6134243,35.85352867,6,수성구,허용시간 - 30분,7:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
649,만촌동 바른등신경외과,화랑로,128.6373458,35.87254066,6,수성구,허용시간 - 15분,7:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
650,수성롯데캐슬더퍼스트,수성로69길,128.6106372,35.85609366,6,수성구,허용시간 - 15분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
651,중앙초등학교,만촌로,128.641117,35.87031421,6,수성구,허용시간 - 20분,7:30,14:00,12:00,19:00,-,-,-,-,-,-,-,-
652,신매우체국 앞,고산로,128.7048505,35.84070582,6,수성구,허용시간 - 10분,7:00,16:00,12:00,21:00,-,-,-,-,-,-,-,-
653,수성못 올리브영 앞,수성못길,128.6220379,35.82642679,6,수성구,허용시간 - 10분  1.5톤 이하 15분이내 허용,7:00,13:00,12:00,22:00,7:00,-,22:00,-,7:00,-,22:00,-
654,수성못 관광정보센터 앞,수성못길,128.6215487,35.82844081,6,수성구,허용시간 - 10분,7:00,13:00,12:00,22:00,7:00,-,22:00,-,7:00,-,22:00,-
655,불교한방병원 앞,용학로,128.6239355,35.82389962,6,수성구,허용시간 - 10분,7:00,13:00,12:00,22:00,7:00,-,22:00,-,7:00,-,22:00,-
656,지산2동행정복지센터 인근,용학로,128.6281206,35.82252143,6,수성구,허용시간 - 20분  즉시단속구간 지정,7:00,14:00,12:00,21:00,7:00,-,21:00,-,7:00,-,21:00,-
657,범어해링턴,청호로,128.6400932,35.85524383,6,수성구,허용시간 - 10분,7:00,14:00,11:00,20:00,-,-,-,-,-,-,-,-
658,만촌역 1번 출구(만촌네거리),달구벌대로,128.6440911,35.85897253,6,수성구,허용시간 - 10분  1.5톤 이하 15분이내 허용,7:00,13:00,12:00,23:00,9:00,-,21:00,-,9:00,-,21:00,-
659,수성대학교,달구벌대로,128.6510314,35.8562052,6,수성구,허용시간 - 10분,7:00,14:00,12:00,21:00,9:00,-,18:00,-,9:00,-,18:00,-
660,새마을금고 만촌지점 앞,달구벌대로,128.6472515,35.85823923,6,수성구,허용시간 - 10분,7:00,13:00,12:00,21:00,9:00,-,21:00,-,9:00,-,21:00,-
661,수성의료지구-1,알파시티1로40길,128.6821413,35.83730923,6,수성구,허용시간 - 10분,9:00,13:00,13:00,18:00,9:00,-,18:00,-,9:00,-,18:00,-
662,수성의료지구-2,알파시티1로,128.6887035,35.8388759,6,수성구,허용시간 - 10분,9:00,13:00,13:00,18:00,9:00,-,18:00,-,9:00,-,18:00,-
663,수성의료지구-3,알파시티1로,128.6861755,35.83892933,6,수성구,허용시간 - 10분,9:00,13:00,13:00,18:00,9:00,-,18:00,-,9:00,-,18:00,-
664,수성의료지구-4,알파시티2로,128.6928,35.83930634,6,수성구,허용시간 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
665,수성의료지구-5,알파시티2로,128.6969952,35.83543684,6,수성구,허용시간 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
666,선스포츠프라자 부근,달구벌대로496길,128.6366595,35.85090615,6,수성구,허용시간 - 10분,7:30,13:00,12:00,22:00,7:30,-,22:00,-,7:30,-,22:00,-
667,새국민약국 앞,화랑로,128.6344122,35.87166129,6,수성구,허용시간 - 30분,7:30,14:00,12:00,21:00,14:00,-,18:00,-,14:00,-,18:00,-
668,삼풍아파트 앞,용학로,128.6128483,35.82603426,6,수성구,허용시간 - 10분,7:00,13:00,12:00,22:00,7:00,-,22:00,-,7:00,-,22:00,-
669,신매광장 동편,신매로19길,128.7079548,35.83866142,6,수성구,허용시간 - 10분,9:00,13:00,13:00,21:00,9:00,-,21:00,-,9:00,-,21:00,-
670,범어 센트럴푸르지오 서편,범어천로,128.6225958,35.8602174,6,수성구,허용시간 - 10분,7:00,14:00,12:00,22:00,7:00,-,22:00,-,7:00,-,22:00,-
671,범어 센트럴푸르지오 북편,상록로,128.6226458,35.86143329,6,수성구,허용시간 - 10분  단속시간 - 상록로 07:00~20:00  범어천로 07:00~22:00,7:00,14:00,12:00,22:00,7:00,-,22:00,-,7:00,-,22:00,-
672,범어 센트럴푸르지오 동편,상록로,128.6239748,35.86049312,6,수성구,허용시간 - 10분  1.5톤 이하 15분이내 허용,7:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
673,황금한우국밥,청수로24길,128.6213618,35.83993928,6,수성구,허용시간 - 10분,7:00,14:00,12:00,22:00,-,-,-,-,-,-,-,-
674,샛터어린이공원,청수로24길,128.6211534,35.83771101,6,수성구,허용시간 - 10분,8:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
675,중동 효성해링턴플레이스 북편,희망로20길,128.6092295,35.84715911,6,수성구,허용시간 - 10분,8:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
676,중동 효성해링턴플레이스 동편,희망로24길,128.6115429,35.84702955,6,수성구,허용시간 - 10분,8:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
677,중동 효성해링턴플레이스 남편,수성로43길,128.6113873,35.84521954,6,수성구,허용시간 - 10분  중동어린이집,8:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
678,제일빌딩 앞,달구벌대로,128.6416553,35.85891754,6,수성구,허용시간 - 10분  1.5톤이하 15분허용,7:00,13:00,12:00,23:00,9:00,-,21:00,-,9:00,-,21:00,-
679,송원학원 앞,달구벌대로,128.6381138,35.85889209,6,수성구,허용시간 - 10분  1.5톤이하 15분허용,7:00,13:00,12:00,23:00,9:00,-,21:00,-,9:00,-,21:00,-
680,삼성화재 앞,동대구로,128.6266318,35.86566472,6,수성구,허용시간 - 10분,7:00,13:00,12:00,22:00,-,-,-,-,-,-,-,-
681,수성시장 남편,들안로,128.6171549,35.85523467,6,수성구,허용시간 - 60분  버스정류장/인도 : 5분  대각/이중주차 : 10분,7:00,14:00,12:00,20:30,7:00,14:00,12:00,20:30,7:00,14:00,12:00,20:30
682,수성시장 북편,들안로,128.6172231,35.85593409,6,수성구,허용시간 - 60분  버스정류장/인도 : 5분  대각/이중주차 : 10분,7:00,14:00,12:00,20:30,7:00,14:00,12:00,20:30,7:00,14:00,12:00,20:30
683,세종빌딩 앞,달구벌대로,128.7077612,35.84007897,6,수성구,허용시간 - 10분  1.4톤이하15분허용,7:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
684,고산도서관 앞,달구벌대로,128.7105602,35.83853952,6,수성구,허용시간 - 10분  1.5톤 이하 15분이내 허용,7:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
685,두산스포츠 앞,용학로25길,128.6257616,35.82661041,6,수성구,허용시간 - 10분,7:00,13:00,12:00,22:00,7:00,-,22:00,-,7:00,-,22:00,-
686,동일초등학교 북편,들안로,128.6174281,35.85840924,6,수성구,허용시간 - 20분,7:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
687,범어서한포레스트 북편,동대구로,128.6270301,35.86144395,6,수성구,허용시간 - 10분,7:00,13:00,12:00,22:00,-,-,-,-,-,-,-,-
688,범어서한포레스트 남편,동대구로,128.6268806,35.86072302,6,수성구,허용시간 - 10분,7:00,13:00,12:00,22:00,-,-,-,-,-,-,-,-
689,동천초교 앞,상록로16길,128.6259324,35.86604542,6,수성구,허용시간 - 5분  양방향 (노란선없어도부과),8:00,13:00,12:00,18:00,-,-,-,-,-,-,-,-
690,범어초교 앞,달구벌대로489길,128.6333095,35.85967212,6,수성구,허용시간 - 5분  실선 복선만 부과,8:00,13:00,12:00,18:00,-,-,-,-,-,-,-,-
691,동도초교 앞,동대구로57길,128.6246509,35.85612907,6,수성구,허용시간 - 5분,8:00,13:00,12:00,18:00,-,-,-,-,-,-,-,-
692,노변초교 앞,노변공원로,128.6982982,35.83786949,6,수성구,허용시간 - 5분(즉시),8:00,13:00,12:00,18:00,-,-,-,-,-,-,-,-
693,사월초교 앞,달구벌대로656길,128.7151354,35.83450397,6,수성구,허용시간 - 5분,8:00,13:00,12:00,18:00,-,-,-,-,-,-,-,-
694,서민갈비 앞,들안로,128.6168173,35.83021819,6,수성구,허용시간 - 10분,7:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
695,놀부부대찌개 앞,들안로,128.6168062,35.832545,6,수성구,허용시간 - 10분,7:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
696,경북정육16번집 앞,들안로,128.6168053,35.83413194,6,수성구,허용시간 - 10분,7:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
697,보약장어 앞,들안로,128.6167092,35.83456122,6,수성구,허용시간 - 10분,7:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
698,라라코스트 앞,들안로,128.6166976,35.83294634,6,수성구,허용시간 - 10분,7:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
699,남강회초밥 앞,들안로,128.6166904,35.83114834,6,수성구,허용시간 - 10분,7:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
6100,수성하늘채르레브,지범로48길,128.6440704,35.81593451,6,수성구,허용시간 - 10분,8:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
6101,범어네거리 클래시아(범어역3번출구),달구벌대로480길,128.6252594,35.85868273,6,수성구,허용시간 - 5분,7:00,13:00,12:00,23:00,7:00,-,23:00,-,7:00,-,23:00,-
6102,범어더리브스퀘어,국채보상로162길,128.6194718,35.86367369,6,수성구,허용시간 - 10분,8:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
6103,힐스테이트범어 동편,달구벌대로504길,128.6382118,35.85739924,6,수성구,허용시간 - 10분,7:30,14:00,12:00,21:00,-,-,-,-,-,-,-,-
6104,힐스테이트범어 서편,범어로18길,128.6358224,35.85712343,6,수성구,허용시간 - 10분,7:30,14:00,12:00,21:00,7:30,-,21:00,-,7:30,-,21:00,-
6105,범어에일린의뜰 북편,청솔로22길,128.6229488,35.85325053,6,수성구,허용시간 - 10분,9:00,14:00,12:00,21:00,9:00,-,21:00,-,9:00,-,21:00,-
6106,범어에일린의뜰 남편,청솔로14길,128.6221052,35.85120435,6,수성구,허용시간 - 10분  아파트방향 외 단속시간 09:00~18:00,9:00,14:00,12:00,21:00,9:00,-,21:00,-,9:00,-,21:00,-
6107,범어에일린의뜰 남서편,청솔로14길,128.6207149,35.85129674,6,수성구,허용시간 - 10분,9:00,14:00,12:00,21:00,9:00,-,21:00,-,9:00,-,21:00,-
6108,범어에일린의뜰 북서편,청솔로,128.6208884,35.85337546,6,수성구,허용시간 - 10분  복선구간 외 단속시간 09:0~21:00  진출입 복선구간은 토.공휴일 단속 제외,9:00,14:00,12:00,21:00,9:00,-,21:00,-,9:00,-,21:00,-
6109,범어화산샬레 앞,달구벌대로504길,128.6385626,35.85402648,6,수성구,허용시간 - 10분,7:30,14:00,12:00,21:00,-,-,-,-,-,-,-,-
6110,두산오거리(감동애),지범로,128.6241764,35.82852745,6,수성구,허용시간 - 10분,7:00,14:00,12:00,22:00,7:00,-,22:00,-,7:00,-,22:00,-
41,대명시장,명덕로,128.5771316,35.85880779,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
42,서부정류장,월배로,128.5570609,35.83690294,4,남구,촬영간격 - 2분-택시,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
43,우리은행,월배로,128.5563,35.8357975,4,남구,촬영간격 - 2분-택시,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
44,관문시장,대명서로,128.5564897,35.83495421,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
45,봉덕시장,봉덕로,128.603063,35.84458189,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
46,안지랑네거리,대명로,128.575743,35.83899265,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
47,성당시장-1,성당로,128.572515,35.85037738,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
48,성당시장-2,성당로,128.5709292,35.84942045,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
49,대구은행(대명동지점),중앙대로,128.5904176,35.84677797,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
410,명덕시장 앞(일성전기  영대병원역),대명로,128.5881514,35.84425028,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
411,계명대 대명동캠퍼스,현충로,128.5829739,35.85523765,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
412,안지랑역(4번출구)인근,대명로,128.5749895,35.83921015,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
413,효성백년가약,봉덕로,128.6042217,35.84519885,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
414,강변코오롱하늘채,대봉로,128.6051993,35.84321579,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
415,보성청록타운,큰골길,128.5868189,35.83381123,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
416,환경차고지,큰골길,128.5884008,35.83237061,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
417,영대병원 정문 앞,중앙대로,128.5890879,35.84611469,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
418,남구보건소,중앙대로,128.5907326,35.85391071,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
419,동서프라임 삼거리,이천로,128.5951599,35.85056031,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
420,앞산공원관리사무소,앞산순환로,128.58896,35.82964706,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,8:00,14:00,12:00,17:00,8:00,14:00,12:00,17:00
421,고산골 입구,용두길,128.6045185,35.83366582,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,8:00,14:00,12:00,17:00,8:00,14:00,12:00,17:00
422,삼원빌라 앞,용두길,128.604241,35.83190468,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
423,봉덕한라하운젠트,봉덕로,128.5993722,35.84672644,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
424,부산약국 앞 사거리,대명로,128.5713713,35.83947908,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
425,대명역(세아타워) 인근,대명로,128.5645311,35.8393414,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
426,또이스치킨 앞(동대명지구대),양지로,128.5792416,35.85135798,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
427,마니아 건물 앞,이천로,128.5981386,35.84369721,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
428,대덕교 뒤편,앞산순환로,128.5899995,35.82854977,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,8:00,14:00,12:00,17:00,8:00,14:00,12:00,17:00
429,면사무소 식당 앞,용두길,128.6039433,35.83086003,4,남구,촬영간격 - 10분,-,-,-,-,8:00,-,17:00,-,8:00,-,17:00,-
430,봉덕119안전센터 앞 삼거리,희망로,128.5995534,35.84892635,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
431,세븐일레븐 앞 삼거리,봉덕로,128.5948865,35.84519516,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
432,군성공인중개사앞,중앙대로,128.5898722,35.85098358,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
433,안경콘텍트앞,현충로,128.5831771,35.85418532,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
434,우야지막창 앞,대명로,128.5586629,35.83773581,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
435,용궁복어 입구,현충로,128.579945,35.83691325,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
436,캠프워크후문 교차로,대명로,128.5830189,35.84142236,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
437,대구대입구 전용주차장앞,성당로,128.5741022,35.85513183,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
438,신천동로 자전거교육장 앞,신천동로,128.6080725,35.84922477,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
439,대명초등학교 옆,대명로,128.5695972,35.83939317,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
440,봉덕 화성파크드림 앞,봉덕로,128.6049537,35.84257523,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
441,봉덕초등학교 앞(스쿨죤),효성로,128.5987426,35.83853747,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
442,대구중학교 앞(스쿨죤),대봉로,128.6037656,35.84911379,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
443,앞산삼정그린코아트라이시티,대명역길,128.5612768,35.83771126,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
444,앞산비스타동원아파트앞,신촌길,128.6030003,35.8394912,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
445,영선노인복지센터앞,이천로,128.5944929,35.85241856,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
446,교대역 월드메르디앙 부근,이천로,128.5957005,35.85182969,4,남구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
81,반도유보라사거리,과학마을로4길,128.419018,35.65570013,8,달성군,,7:30,-,20:00,-,-,-,-,-,-,-,-,-
82,구지중학교삼거리,국가산단대로70길,128.4191072,35.66119758,8,달성군,구지중학교 앞  세현초  세현유치원 부근,7:30,-,20:00,-,-,-,-,-,-,-,-,-
83,논공서경여행사,논공로9길,128.444689,35.72893568,8,달성군,세븐일레븐 앞,7:30,-,20:00,-,-,-,-,-,-,-,-,-
